children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
2,-1351.514078,40,secondary,1,married,0,M,employee,0,5259.58,real estate transaction
0,-2514.545359,28,higher,0,civil marriage,1,F,employee,0,2825.6,wedding
0,366906.6398,55,secondary,1,married,0,F,retiree,0,1405.31,car
0,-1483.177789,42,secondary,1,married,0,F,employee,0,2652.25,motor vehicle deal
0,-5505.152447,60,higher,0,single,4,F,companion,0,2439.76,real estate purchase
2,-3231.94087,39,SECONDARY,1,civil marriage,1,F,employee,0,935.22,wedding
0,-1453.211233,32,HIGHER,0,married,0,F,employee,0,1094.99,housing
1,-669.3964472,27,higher,0,single,4,M,companion,0,1071.87,pursue higher education
0,343480.8702,53,SECONDARY,1,married,0,F,retiree,0,526.89,education
1,-106.1552515,47,SECONDARY,1,widower/widow,2,F,employee,0,850.27,house purchase
0,-2922.866017,27,higher,0,married,0,F,employee,0,3159.78,real estate construction
0,397336.0815,64,Secondary,1,widower/widow,2,F,retiree,0,2286.58,specialized education
0,383300.0626,54,secondary,1,married,0,F,retiree,0,2631.71,real estate purchase
0,348232.2563,50,secondary,1,married,0,F,retiree,0,879.32,residential real estate construction
1,-1702.357343,49,secondary,1,married,0,M,employee,0,3851.85,residential real estate construction
1,-2766.243884,34,secondary,1,civil marriage,1,F,employee,0,1853.55,money for the wedding
0,-900.044514,30,secondary,1,single,4,F,civil servant,0,1407.07,real estate transactions
0,,51,secondary,1,married,0,F,employee,1,,Buying a house to rent
0,329182.8452,54,higher,0,married,0,F,retiree,0,782.14,commercial real estate purchase
0,375045.2873,57,higher,0,married,0,F,retiree,0,7415.77,real estate transactions
0,376924.2947,61,higher,0,married,0,F,retiree,0,3531.07,higher education
0,-2676.977539,45,higher,0,married,0,F,employee,0,3730.61,specialized education
0,-679.1360798,50,secondary,1,married,0,F,employee,0,1421.06,higher education
3,-1795.252264,39,secondary,1,civil marriage,1,F,employee,0,2364.82,higher education
0,-1172.188652,24,incomplete higher,2,married,0,M,companion,0,3356.69,used car purchase
0,-4164.518916,48,secondary,1,civil marriage,1,F,employee,0,2657.59,to buy your own car
0,365882.5885,67,secondary,1,civil marriage,1,F,retiree,0,2398.9,house buying for the family
0,-754.7320958,42,higher,0,civil marriage,1,F,companion,0,1086.36,money for the wedding
2,-4908.553231,37,higher,0,civil marriage,1,M,employee,0,1505.08,wedding
0,354704.1976,54,secondary,1,single,4,F,retiree,0,1526.2,housing
0,384408.9377,62,secondary,1,single,4,F,retiree,0,1222.5,house renovation
0,-338.3974626,39,secondary,1,divorced,3,F,employee,0,4144.44,car purchase
0,400008.5532,72,secondary,1,single,4,F,retiree,0,2037.15,house renovation
1,-627.1857699,21,secondary,1,civil marriage,1,M,employee,0,2048.68,for weddings
1,-1416.115585,33,secondary,1,married,0,M,employee,0,2683.63,housing
0,-1984.423096,36,secondary,1,single,4,F,companion,0,2901.77,pursue higher education
0,-1725.605543,41,secondary,1,married,0,F,employee,0,2526.82,education
1,-2055.945345,39,higher,0,widower/widow,2,F,employee,0,879.67,house renovation
1,-1759.180711,34,secondary,1,married,0,F,employee,0,403.75,house purchase
0,363492.3811,67,secondary,1,single,4,F,retiree,0,1613.83,housing
0,329949.2638,64,secondary,1,widower/widow,2,F,retiree,0,3267.6,car
0,-913.1481177,31,higher,0,single,4,F,employee,0,2099.64,higher education
1,-826.8403732,24,higher,0,civil marriage,1,F,employee,0,1582.51,wedding
0,-1127.079724,44,secondary,1,married,0,M,employee,0,1329.91,real estate purchase
0,,51,higher,0,married,0,M,employee,0,,real estate transaction
0,-131.5500145,55,secondary,1,married,0,M,employee,0,2528.42,private real estate development
0,-865.0029683,53,secondary,1,civil marriage,1,M,employee,0,1201.13,money for the wedding
0,-2929.224041,37,secondary,1,married,0,M,employee,0,2281.98,residential real estate construction
0,366982.4422,59,Elementary,3,widower/widow,2,F,retiree,0,854.97,property transactions
0,-7188.476596,54,higher,0,married,0,M,employee,0,5971.88,dealing with a used car
1,-676.1623,28,higher,0,married,0,M,companion,0,5967.74,real estate
0,-5138.302522,43,secondary,1,civil marriage,1,F,employee,0,3166.16,house buying for the family
0,-11278.18045,53,secondary,1,married,0,F,employee,0,2945.83,car purchase
0,335644.1347,43,higher,0,widower/widow,2,F,retiree,0,1516.01,cars
0,347892.3593,68,secondary,1,married,0,F,retiree,0,1168.01,property transactions
0,-3424.468482,58,secondary,1,married,0,F,companion,0,4930.81,house purchase
2,-2389.281013,34,secondary,1,married,0,F,companion,0,2591.88,property transactions
0,-2828.701928,57,secondary,1,divorced,3,M,companion,0,984.8,used car purchase
2,-632.7256622,20,secondary,1,married,0,M,employee,0,764.14,purchase of real estate
0,398662.2196,56,secondary,1,married,0,F,retiree,0,1383.89,house purchase
0,-1253.72209,41,incomplete higher,2,civil marriage,1,F,companion,0,1804.37,pursue higher education
0,-574.9959235,40,secondary,1,married,0,F,employee,0,2014.49,cars
1,,57,higher,0,divorced,3,F,employee,0,,property transactions
2,-3711.696343,47,INCOMPLETE HIGHER,2,divorced,3,F,employee,0,2479.13,pursue higher education
1,-936.7230149,33,secondary,1,married,0,F,employee,0,1967.66,house renovation
1,-3709.838941,45,secondary,1,married,0,F,civil servant,0,2228.37,car
0,-1411.737775,27,secondary,1,married,0,M,employee,0,1189.3,specialized education
0,340570.5091,61,higher,0,married,0,F,retiree,0,1747.08,residential real estate construction
0,366963.3109,69,secondary,1,widower/widow,2,F,retiree,0,1253.67,purchase of real estate
2,-2132.792201,33,higher,0,married,0,F,employee,1,1844.82,house purchase
0,367448.3254,69,secondary,1,married,0,F,retiree,0,707.65,housing
0,-3948.224795,49,secondary,1,married,0,F,employee,0,544.24,house purchase
0,,46,higher,0,married,0,F,companion,0,,real estate purchase
0,-1181.100289,24,secondary,1,married,0,F,employee,0,730.28,further education
0,373811.639,64,secondary,1,widower/widow,2,F,retiree,0,947.35,house buying for the family
0,-2591.580149,34,secondary,1,single,4,M,employee,0,1288.53,used car purchase
1,-1605.959225,39,secondary,1,married,0,F,employee,0,1804.56,house renovation
0,-1124.764621,27,secondary,1,married,0,M,companion,0,3254.9,commercial real estate transactions
1,-4518.876357,53,secondary,1,married,0,M,employee,0,2823.14,house renovation
0,360132.9225,67,Secondary,1,widower/widow,2,F,retiree,0,3604.16,specialized education
0,,41,secondary,1,married,0,F,employee,0,,house buying for the family
0,358732.4754,64,INCOMPLETE HIGHER,2,married,0,F,retiree,0,5154.83,house purchase
0,-1760.887846,36,secondary,1,married,0,M,employee,0,3952.58,higher education
2,-184.5983888,46,secondary,1,married,0,F,companion,0,1770.79,higher education
0,-4989.068202,64,secondary,1,married,0,M,companion,0,3095.87,house purchase
0,-1441.139793,34,higher,0,married,0,F,civil servant,0,2772.43,house purchase
0,-4022.06204,43,secondary,1,civil marriage,1,M,employee,0,949.31,private real estate development
0,-7040.241658,42,HIGHER,0,married,0,M,employee,0,2439.63,house purchase
0,388227.9371,52,higher,0,married,0,M,retiree,1,2249.21,real estate purchase
1,-2096.53036,42,secondary,1,married,0,F,employee,0,2439.05,residential real estate construction
0,-3891.402929,31,secondary,1,single,4,M,employee,0,1251.86,getting additional education
0,-1070.043751,56,secondary,1,married,0,F,employee,0,1375.16,to buy your own car
0,397768.8802,71,secondary,1,single,4,M,retiree,0,2793.39,house buying for the family
0,-432.9431036,30,secondary,1,single,4,F,employee,0,1077.73,commercial real estate transactions
0,363807.5315,65,elementary,3,married,0,F,retiree,0,1464.22,car purchase
0,,32,secondary,1,single,4,M,companion,0,,property transactions
1,-2089.113716,33,higher,0,married,0,M,companion,0,3393.41,real estate purchase
1,-2521.934229,30,secondary,1,civil marriage,1,F,civil servant,1,3459.25,own car
0,-809.6878437,46,secondary,1,married,0,F,companion,0,3719.54,education
0,-1728.914992,26,higher,0,married,0,F,civil servant,0,1554.86,car
0,-2357.459872,38,secondary,1,married,0,F,companion,0,3344.22,cars
0,-1875.972013,0,secondary,1,married,0,F,companion,0,2096.42,to buy your own car
0,-10080.60539,54,higher,0,civil marriage,1,F,employee,0,2937.85,for weddings
1,-1919.435673,42,higher,0,married,0,F,companion,0,4367.14,education
2,-4371.921724,34,secondary,1,married,0,F,employee,0,1512.29,used car purchase
1,-455.2406431,38,secondary,1,civil marriage,1,F,employee,0,1380.64,wedding
0,-3000.12022,30,higher,0,married,0,F,companion,0,3697.84,house purchase
2,-4577.75363,37,secondary,1,married,0,M,employee,0,2358.66,real estate
1,-1173.128594,41,secondary,1,single,4,M,companion,0,2023.9,own car
0,392152.0127,56,secondary,1,divorced,3,F,retiree,0,1469.05,pursue higher education
0,-754.2946042,59,secondary,1,widower/widow,2,F,companion,0,720.51,higher education
0,-1001.334687,51,SECONDARY,1,civil marriage,1,F,employee,0,686.61,wedding
1,-969.4132576,55,secondary,1,divorced,3,M,employee,0,1174.53,private real estate development
0,-396.4883702,36,secondary,1,civil marriage,1,M,companion,0,1163.62,wedding
0,339945.591,57,secondary,1,widower/widow,2,F,retiree,0,1220.37,getting additional education
1,-1758.278929,24,secondary,1,married,0,M,employee,0,2600.22,property transactions
1,-3915.595114,38,higher,0,married,0,F,employee,0,1113.23,car
0,-646.5450472,28,secondary,1,married,0,M,employee,0,2404.88,own car
1,,33,higher,0,civil marriage,1,M,employee,0,,dealing with a used car
0,-554.1792663,33,higher,0,single,4,F,employee,0,1381.57,house renovation
1,-6776.222575,38,Higher,0,married,0,F,employee,0,804.11,commercial real estate purchase
4,,33,secondary,1,married,0,F,civil servant,0,,house buying for the family
0,-488.1313996,43,secondary,1,married,0,M,companion,0,1119.27,real estate
1,-115.3704787,28,higher,0,married,0,M,employee,0,2112.05,to buy your own car
0,-1790.353119,48,secondary,1,civil marriage,1,M,companion,0,2671.66,car purchase
0,-144.2828529,56,secondary,1,civil marriage,1,F,companion,1,1161.55,money for the wedding
0,-1272.820567,58,secondary,1,widower/widow,2,F,employee,0,3351.03,real estate transaction
2,-1353.525534,37,secondary,1,divorced,3,M,companion,0,6551.44,real estate transactions
0,-869.0574449,46,secondary,1,married,0,F,employee,0,640.92,property transactions
0,388407.4614,63,secondary,1,widower/widow,2,F,retiree,0,1862.07,commercial real estate purchase
0,347807.9952,64,secondary,1,widower/widow,2,F,retiree,0,620.86,education
0,,35,secondary,1,married,0,M,employee,0,,car purchase
0,-3229.986917,43,secondary,1,married,0,F,employee,0,1113.32,dealing with a used car
0,377731.1553,58,secondary,1,civil marriage,1,F,retiree,0,1209.21,for weddings
0,-3792.447241,52,secondary,1,married,0,F,employee,0,2384.75,dealing with a used car
0,-3642.738847,47,secondary,1,single,4,F,civil servant,1,1083.22,real estate
0,-743.6435478,31,secondary,1,single,4,M,employee,0,1659.32,housing
0,-8932.350481,52,SECONDARY,1,married,0,M,employee,0,1978.26,cars
1,-117.0346167,39,secondary,1,civil marriage,1,M,employee,1,1336.75,own car
0,,58,higher,0,married,0,F,companion,0,,private real estate development
0,386311.1413,63,secondary,1,civil marriage,1,F,retiree,0,916.91,cars
0,,28,higher,0,civil marriage,1,F,companion,0,,money for the wedding
3,-128.9340108,31,secondary,1,single,4,M,companion,1,1962.44,purchase of real estate
0,-1977.264639,52,secondary,1,married,0,M,companion,1,4876.85,Buying a house to rent
0,-7169.050926,46,secondary,1,married,0,F,companion,0,635.65,house purchase
1,-2033.57776,34,secondary,1,married,0,F,companion,0,1613.57,dealing with a used car
0,-1719.8019,54,higher,0,divorced,3,F,employee,0,2427.41,cars
1,-2518.741562,28,secondary,1,single,4,F,companion,0,1925.39,private real estate development
0,352888.0236,59,secondary,1,married,0,F,retiree,0,963.21,real estate
0,-159.9817742,52,higher,0,married,0,M,companion,0,1453.42,car purchase
0,-2613.34188,62,secondary,1,civil marriage,1,F,employee,0,1251.43,Buying a house to rent
0,-6233.818081,59,higher,0,civil marriage,1,M,companion,1,2753.49,money for the wedding
0,380731.786,59,Higher,0,married,0,M,retiree,0,4534.81,dealing with a used car
0,,61,secondary,1,widower/widow,2,F,retiree,0,,real estate transactions
0,-2222.382682,38,secondary,1,divorced,3,F,employee,0,1372.97,education
0,-3143.965479,36,secondary,1,civil marriage,1,F,employee,0,1425.13,real estate transactions
0,-3237.410106,55,higher,0,married,0,F,companion,0,5966.33,purchase of real estate
2,-1453.802614,37,higher,0,married,0,M,employee,0,1947.47,car
0,-190.9603856,56,SECONDARY,1,married,0,M,employee,0,2532.24,house buying for the family
0,-1970.311944,29,secondary,1,civil marriage,1,F,companion,0,1637.95,car
1,-2306.171209,31,higher,0,married,0,F,civil servant,0,1082.18,real estate
0,-1858.299278,42,secondary,1,married,0,F,employee,0,2374.05,purchase of real estate
2,-2152.409036,34,incomplete higher,2,married,0,F,companion,0,2342.6,real estate construction
1,-7297.699005,42,secondary,1,married,0,F,employee,0,2244.01,car purchase
0,374693.3028,51,secondary,1,civil marriage,1,F,retiree,0,569.76,real estate transactions
2,-1169.141954,40,secondary,1,single,4,F,employee,0,1232.7,used car purchase
0,-5901.653577,47,secondary,1,married,0,F,employee,0,2451.5,car purchase
2,-219.9738556,25,secondary,1,married,0,F,employee,0,2477.76,house purchase
0,329555.5135,59,higher,0,married,0,M,retiree,0,1174,pursue higher education
0,-14051.20262,65,SECONDARY,1,married,0,F,civil servant,0,3235.99,house buying for the family
2,-1931.88388,31,higher,0,civil marriage,1,F,companion,0,6984.04,wedding
0,-882.7903306,56,secondary,1,widower/widow,2,F,employee,0,1035.13,education
20,-2161.591519,0,secondary,1,married,0,F,employee,0,2496.75,car purchase
0,,66,secondary,1,civil marriage,1,F,retiree,0,,wedding
1,-824.0449479,28,SECONDARY,1,married,0,F,employee,0,725.56,commercial real estate transactions
0,364444.5413,61,secondary,1,single,4,F,retiree,0,1128.52,house buying for the family
0,-153.0263906,51,secondary,1,married,0,M,employee,0,3010.75,house renovation
0,-1013.72908,29,secondary,1,married,0,M,employee,0,2329.35,house purchase
0,-327.944937,24,secondary,1,civil marriage,1,M,civil servant,0,2231.07,real estate purchase
1,,29,incomplete higher,2,single,4,F,companion,0,,house buying for the family
0,-4450.961869,48,HIGHER,0,married,0,F,companion,0,2905.85,commercial real estate transactions
0,383857.9856,71,secondary,1,civil marriage,1,F,retiree,0,1853.57,money for the wedding
2,-1680.557875,38,secondary,1,married,0,M,employee,0,2608.5,car purchase
0,-4392.472253,41,secondary,1,married,0,F,companion,0,2196.7,commercial real estate purchase
0,386727.772,50,higher,0,single,4,F,retiree,0,2385.53,higher education
0,-1417.570449,29,higher,0,civil marriage,1,F,companion,0,4901.7,money for the wedding
0,-4803.192024,44,secondary,1,married,0,F,employee,0,2345.06,residential real estate construction
0,-11986.10678,48,secondary,1,married,0,F,employee,0,1040.79,education
2,,40,secondary,1,widower/widow,2,F,companion,0,,house renovation
1,-5559.722771,32,secondary,1,civil marriage,1,F,employee,0,1787.62,wedding
0,-369.0705447,21,secondary,1,married,0,M,employee,0,1873.67,commercial real estate purchase
0,394453.5905,65,secondary,1,civil marriage,1,F,retiree,0,2427.25,car purchase
1,-3223.681005,43,secondary,1,married,0,F,employee,0,1803.74,pursue higher education
1,-912.4779949,33,secondary,1,married,0,M,employee,0,3015.81,real estate
0,337584.8156,69,Advanced degree,4,married,0,M,retiree,0,1234.41,purchase of real estate
0,-4828.875922,33,secondary,1,married,0,M,companion,0,3233.29,to buy your own car
0,376874.2407,68,Secondary,1,married,0,F,retiree,1,1098.98,education
1,-5635.610131,40,secondary,1,married,0,F,employee,0,814.05,car
0,-4195.615025,58,secondary,1,married,0,M,civil servant,0,1628.51,pursue higher education
1,,61,secondary,1,civil marriage,1,F,retiree,0,,private real estate development
0,-1477.514933,52,secondary,1,married,0,M,employee,0,4838.46,house purchase
0,-205.878147,42,higher,0,civil marriage,1,M,employee,1,2451.84,private real estate development
0,-1977.993064,39,secondary,1,married,0,F,employee,0,1521.14,pursue higher education
